gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,AvgMonthlyCharges,ChargeDeviation,RevenueAtRisk,IsNewCustomer,IsLoyalCustomer,TenureGroup,ServiceCount,HasInternet,ServiceAdoptionRate,LongTermContract,AutoPays,ChargesPerService,TenureValueScore,M2M_HighCharge,NoContractNoAutopay,HighChargeFlag,ZeroTotalCharges,churn_probability,label,action
Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),89.85,5125.75,88.375,1.4749999999999943,1257.8999999999999,0,1,4.0,5,1,0.5555555555555556,1,1,14.975,5211.299999999999,0,0,0,0,0.05555555555555555,0,RETAIN
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),55.0,55.0,55.0,0.0,3905.0,1,0,0.0,2,1,0.2222222222222222,0,1,18.333333333333332,55.0,0,0,0,0,0.49019607843137264,1,OUTREACH_NEW_CUSTOMER
Female,1,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,0,Electronic check,90.45,5044.8,91.72363636363637,-1.2736363636363706,1537.65,0,1,4.0,5,1,0.5555555555555556,0,0,15.075000000000001,4974.75,1,1,1,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),82.3,5815.15,80.76597222222222,1.53402777777778,0.0,0,1,4.0,7,1,0.7777777777777778,1,1,10.2875,5925.599999999999,0,0,0,0,0.0,0,RETAIN
Male,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,1,Electronic check,94.1,5638.3,92.43114754098362,1.668852459016378,1035.1,0,1,4.0,5,1,0.5555555555555556,1,0,15.683333333333332,5740.099999999999,0,0,1,0,0.10077519379844961,1,RETAIN
Female,1,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,83.05,1258.3,83.88666666666667,-0.8366666666666731,4733.849999999999,0,0,2.0,4,1,0.4444444444444444,0,0,16.61,1245.75,1,1,0,0,0.38461538461538464,1,URGENT_MODEL
Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,32.7,16.35,3.6499999999999986,1400.0,1,0,0.0,1,0,0.1111111111111111,0,0,10.0,40.0,0,1,0,0,0.24193548387096775,0,URGENT_TRIPLE_RISK
Female,0,No,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Mailed check,99.5,5424.25,102.34433962264151,-2.844339622641513,1890.5,0,1,4.0,6,1,0.6666666666666666,1,0,14.214285714285714,5273.5,0,0,1,0,0.05555555555555555,0,RETAIN
Male,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,1510.5,25.60169491525424,-0.6016949152542388,325.0,0,1,4.0,2,0,0.2222222222222222,1,0,8.333333333333334,1475.0,0,0,0,0,0.0,0,RETAIN
Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,89.15,1496.9,88.0529411764706,1.0970588235294088,4903.25,0,0,2.0,4,1,0.4444444444444444,0,0,17.830000000000002,1515.5500000000002,1,1,0,0,0.6881720430107527,1,URGENT_MODEL
Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,1,Mailed check,78.65,1663.75,75.625,3.0250000000000057,3932.5000000000005,0,0,2.0,6,1,0.6666666666666666,1,0,11.235714285714286,1730.3000000000002,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,0,Electronic check,91.0,2626.15,93.79107142857143,-2.7910714285714278,4004.0,0,1,3.0,4,1,0.4444444444444444,0,0,18.2,2548.0,1,1,1,0,0.25925925925925924,0,URGENT_MODEL
Female,0,No,No,48,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,0,Credit card (automatic),55.5,2627.35,54.73645833333333,0.7635416666666686,1332.0,0,1,3.0,3,1,0.3333333333333333,1,1,13.875,2664.0,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,Yes,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,29.9,92.25,30.75,-0.8500000000000014,2063.1,1,0,0.0,1,1,0.1111111111111111,0,0,14.95,89.69999999999999,0,1,0,0,0.38461538461538464,0,URGENT_TRIPLE_RISK
Male,0,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),102.35,3626.1,103.60285714285715,-1.2528571428571524,3786.95,0,1,3.0,5,1,0.5555555555555556,1,1,17.058333333333334,3582.25,0,0,1,0,0.24193548387096775,1,OUTREACH_MODEL
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.55,69.55,69.55,0.0,4938.05,1,0,0.0,1,1,0.1111111111111111,0,0,34.775,69.55,0,1,0,0,0.8,1,URGENT_TRIPLE_RISK
Male,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,1,Bank transfer (automatic),92.3,5731.45,92.44274193548387,-0.14274193548386904,923.0,0,1,4.0,5,1,0.5555555555555556,1,1,15.383333333333333,5722.599999999999,0,0,1,0,0.10077519379844961,0,RETAIN
Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.55,819.95,18.635227272727274,0.9147727272727266,547.4,0,1,3.0,1,0,0.1111111111111111,1,1,9.775,860.2,0,0,0,0,0.0,0,RETAIN
Male,0,No,No,69,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,1,Bank transfer (automatic),35.75,2492.25,36.119565217391305,-0.36956521739130466,107.25,0,1,4.0,2,1,0.2222222222222222,1,1,11.916666666666666,2466.75,0,0,0,0,0.05555555555555555,0,RETAIN
Male,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,95.1,2162.6,98.3,-3.200000000000003,4755.0,0,0,2.0,4,1,0.4444444444444444,0,0,19.02,2092.2,1,1,1,0,0.573170731707317,0,URGENT_MODEL
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.9,541.15,77.30714285714285,-2.407142857142844,4868.5,0,0,1.0,2,1,0.2222222222222222,0,0,24.96666666666667,524.3000000000001,1,1,0,0,0.6881720430107527,1,URGENT_MODEL
Male,0,Yes,Yes,45,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,0,Bank transfer (automatic),54.65,2553.7,56.748888888888885,-2.0988888888888866,1475.55,0,1,3.0,3,1,0.3333333333333333,1,1,13.6625,2459.25,0,0,0,0,0.008771929824561403,0,RETAIN
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.35,253.8,84.60000000000001,-4.250000000000014,5544.15,1,0,0.0,2,1,0.2222222222222222,0,0,26.78333333333333,241.04999999999998,1,1,0,0,0.6881720430107527,0,URGENT_TRIPLE_RISK
Female,0,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.15,1345.75,74.76388888888889,-0.61388888888888,4004.1000000000004,0,0,2.0,2,1,0.2222222222222222,0,0,24.71666666666667,1334.7,1,1,0,0,0.573170731707317,0,URGENT_MODEL
Male,0,No,No,22,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Electronic check,59.0,1254.7,57.03181818181818,1.9681818181818187,2950.0,0,0,2.0,4,1,0.4444444444444444,0,0,11.8,1298.0,0,1,0,0,0.24193548387096775,1,OUTREACH_MODEL
Male,0,No,No,19,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.95,1931.75,101.67105263157895,-1.7210526315789423,5297.35,0,0,2.0,5,1,0.5555555555555556,0,0,16.658333333333335,1899.05,1,1,1,0,0.6881720430107527,1,URGENT_MODEL
Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,110.1,1043.3,104.33,5.769999999999996,6826.2,0,0,1.0,7,1,0.7777777777777778,0,0,13.7625,1101.0,1,1,1,0,0.49019607843137264,1,OUTREACH_HIGH_CHARGE
Female,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,103.45,3994.45,102.42179487179487,1.0282051282051299,3413.85,0,1,3.0,6,1,0.6666666666666666,0,0,14.778571428571428,4034.55,1,1,1,0,0.6881720430107527,1,OUTREACH_HIGH_CHARGE
Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Mailed check,105.35,5794.45,103.47232142857142,1.877678571428575,1685.6,0,1,4.0,6,1,0.6666666666666666,0,0,15.049999999999999,5899.599999999999,1,1,1,0,0.24193548387096775,0,OUTREACH_HIGH_CHARGE
Female,0,No,No,36,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,1,Mailed check,53.1,1901.25,52.8125,0.2875000000000014,1911.6000000000001,0,1,3.0,5,1,0.5555555555555556,1,0,8.85,1911.6000000000001,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,41,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),79.85,3320.75,80.9939024390244,-1.1439024390244015,2475.35,0,1,3.0,6,1,0.6666666666666666,1,1,11.407142857142857,3273.85,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,Yes,Yes,6,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.6,260.8,43.46666666666667,1.1333333333333329,2943.6,0,0,1.0,1,1,0.1111111111111111,0,1,22.3,267.6,0,0,0,0,0.38461538461538464,1,URGENT_MODEL
Male,1,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,98.5,3004.15,103.59137931034483,-5.091379310344834,4235.5,0,1,3.0,5,1,0.5555555555555556,0,0,16.416666666666668,2856.5,1,1,1,0,0.573170731707317,1,URGENT_MODEL
Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,111.5,4915.15,111.70795454545454,-0.20795454545454106,3122.0,0,1,3.0,7,1,0.7777777777777778,0,0,13.9375,4906.0,1,1,1,0,0.4126984126984127,0,OUTREACH_HIGH_CHARGE
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.2,532.1,21.284000000000002,-2.084000000000003,902.4,0,1,3.0,1,0,0.1111111111111111,0,1,9.6,480.0,0,0,0,0,0.10077519379844961,0,RETAIN
Male,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.9,153.95,19.24375,0.65625,1273.6,0,0,1.0,1,0,0.1111111111111111,1,1,9.95,159.2,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.7,740.3,92.5375,2.1625000000000085,6060.8,0,0,1.0,4,1,0.4444444444444444,0,0,18.94,757.6,1,1,1,0,0.6881720430107527,1,URGENT_MODEL
Male,0,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,0,Credit card (automatic),89.4,4869.5,90.17592592592592,-0.7759259259259181,1609.2,0,1,4.0,4,1,0.4444444444444444,0,1,17.880000000000003,4827.6,1,0,0,0,0.25925925925925924,0,URGENT_MODEL
Female,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.6,1286.0,21.796610169491526,-1.1966101694915245,267.8,0,1,4.0,1,0,0.1111111111111111,1,0,10.3,1215.4,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,24.6,24.6,24.6,0.0,1746.6000000000001,1,0,0.0,0,1,0.0,0,0,24.6,24.6,0,1,0,0,0.6881720430107527,1,URGENT_TRIPLE_RISK
Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,130.5,21.75,-1.6000000000000014,1329.8999999999999,0,0,1.0,1,0,0.1111111111111111,0,1,10.075,120.89999999999999,0,0,0,0,0.10077519379844961,0,RETAIN
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.5,159.35,19.91875,-0.4187499999999993,1248.0,0,0,1.0,1,0,0.1111111111111111,1,1,9.75,156.0,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.7,1379.8,19.163888888888888,0.5361111111111114,0.0,0,1,4.0,1,0,0.1111111111111111,1,1,9.85,1418.3999999999999,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,13,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,0,Mailed check,35.4,450.4,34.646153846153844,0.7538461538461547,2088.6,0,0,2.0,2,1,0.2222222222222222,1,0,11.799999999999999,460.2,0,0,0,0,0.008771929824561403,0,RETAIN
Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.5,7854.9,109.09583333333333,0.40416666666666856,0.0,0,1,4.0,7,1,0.7777777777777778,1,1,13.6875,7884.0,0,0,1,0,0.05555555555555555,0,RETAIN
Male,0,Yes,No,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),90.55,6404.0,90.19718309859155,0.35281690140844546,90.55,0,1,4.0,8,1,0.8888888888888888,1,1,10.06111111111111,6429.05,0,0,1,0,0.0,0,RETAIN
Female,1,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),80.7,1614.2,80.71000000000001,-0.010000000000005116,4196.400000000001,0,0,2.0,2,1,0.2222222222222222,0,1,26.900000000000002,1614.0,1,0,0,0,0.4126984126984127,0,URGENT_MODEL
Female,0,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,0,Credit card (automatic),50.55,3431.75,51.22014925373134,-0.6701492537313456,252.75,0,1,4.0,2,1,0.2222222222222222,1,1,16.849999999999998,3386.85,0,0,0,0,0.10077519379844961,0,RETAIN
Male,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,24.5,1816.2,25.580281690140847,-1.080281690140847,24.5,0,1,4.0,2,0,0.2222222222222222,1,0,8.166666666666666,1739.5,0,0,0,0,0.008771929824561403,0,RETAIN
Female,1,No,No,65,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),53.5,3517.9,54.121538461538464,-0.6215384615384636,374.5,0,1,4.0,4,1,0.4444444444444444,1,1,10.7,3477.5,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.95,529.5,75.64285714285714,-5.692857142857136,4546.75,0,0,1.0,1,1,0.1111111111111111,0,1,34.975,489.65000000000003,0,0,0,0,0.38461538461538464,1,URGENT_MODEL
Male,0,No,No,55,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),77.8,4323.35,78.60636363636364,-0.806363636363642,1322.6,0,1,4.0,5,1,0.5555555555555556,1,1,12.966666666666667,4279.0,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,730.1,19.21315789473684,0.8868421052631597,683.4000000000001,0,1,3.0,1,0,0.1111111111111111,1,0,10.05,763.8000000000001,0,0,0,0,0.008771929824561403,0,RETAIN
Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,78.05,2135.5,79.0925925925926,-1.042592592592598,3512.25,0,1,3.0,3,1,0.3333333333333333,0,0,19.5125,2107.35,1,1,0,0,0.573170731707317,1,URGENT_MODEL
Female,0,No,Yes,9,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),69.4,571.45,63.49444444444445,5.9055555555555586,4372.200000000001,0,0,1.0,4,1,0.4444444444444444,0,1,13.88,624.6,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.25,669.0,95.57142857142857,-1.3214285714285694,6126.25,0,0,1.0,4,1,0.4444444444444444,0,0,18.85,659.75,1,1,1,0,0.6881720430107527,1,URGENT_MODEL
Female,1,No,No,35,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),110.8,3836.3,109.60857142857144,1.1914285714285597,4099.599999999999,0,1,3.0,8,1,0.8888888888888888,1,1,12.31111111111111,3878.0,0,0,1,0,0.10077519379844961,0,RETAIN
Female,1,Yes,No,40,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),99.2,4062.2,101.55499999999999,-2.3549999999999898,3174.4,0,1,3.0,5,1,0.5555555555555556,1,1,16.533333333333335,3968.0,0,0,1,0,0.10077519379844961,1,RETAIN
Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,91.8,5960.5,93.1328125,-1.3328125000000028,734.4,0,1,4.0,5,1,0.5555555555555556,0,0,15.299999999999999,5875.2,1,1,1,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,21.0,697.7,22.506451612903227,-1.506451612903227,861.0,0,1,3.0,1,0,0.1111111111111111,1,0,10.5,651.0,0,0,0,0,0.0,0,RETAIN
Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,99.4,1742.95,96.83055555555556,2.569444444444443,5367.6,0,0,2.0,5,1,0.5555555555555556,0,0,16.566666666666666,1789.2,1,1,1,0,0.573170731707317,1,URGENT_MODEL
Female,1,No,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),105.35,3465.05,105.00151515151515,0.3484848484848442,4108.65,0,1,3.0,6,1,0.6666666666666666,0,1,15.049999999999999,3476.5499999999997,1,0,1,0,0.49019607843137264,0,OUTREACH_HIGH_CHARGE
Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,54.45,1127.35,51.24318181818182,3.2068181818181856,2722.5,0,0,2.0,3,1,0.3333333333333333,0,0,13.6125,1197.9,0,1,0,0,0.24193548387096775,1,OUTREACH_MODEL
Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,109.2,18.2,1.8000000000000007,1320.0,0,0,1.0,1,0,0.1111111111111111,0,0,10.0,120.0,0,1,0,0,0.20689655172413793,0,OUTREACH_MODEL
Male,1,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,0,Bank transfer (automatic),36.1,2298.9,36.490476190476194,-0.39047619047619264,324.90000000000003,0,1,4.0,2,1,0.2222222222222222,1,1,12.033333333333333,2274.3,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Electronic check,67.45,2443.3,66.03513513513514,1.4148648648648674,2360.75,0,1,3.0,6,1,0.6666666666666666,1,0,9.635714285714286,2495.65,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,0,Mailed check,35.1,770.4,36.68571428571428,-1.5857142857142819,1790.1000000000001,0,0,2.0,2,1,0.2222222222222222,1,0,11.700000000000001,737.1,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.7,235.05,58.7625,-4.0625,3719.6000000000004,0,0,1.0,3,1,0.3333333333333333,0,0,13.675,218.8,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.9,1356.7,19.66231884057971,0.237681159420287,59.699999999999996,0,1,4.0,1,0,0.1111111111111111,1,1,9.95,1373.1,0,0,0,0,0.0,0,RETAIN
Female,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),76.5,1155.6,77.03999999999999,-0.539999999999992,4360.5,0,0,2.0,6,1,0.6666666666666666,0,1,10.928571428571429,1147.5,1,0,0,0,0.20689655172413793,0,OUTREACH_MODEL
Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,74.5,609.9,76.2375,-1.7374999999999972,4768.0,0,0,1.0,2,1,0.2222222222222222,0,0,24.833333333333332,596.0,1,1,0,0,0.4126984126984127,1,URGENT_MODEL
Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),24.0,1183.05,24.646874999999998,-0.6468749999999979,576.0,0,1,3.0,2,0,0.2222222222222222,1,1,8.0,1152.0,0,0,0,0,0.0,0,RETAIN
Female,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.1,50.1,50.1,0.0,3557.1,1,0,0.0,2,1,0.2222222222222222,0,0,16.7,50.1,0,1,0,0,0.6881720430107527,0,URGENT_TRIPLE_RISK
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,20.2,20.2,20.2,0.0,1434.2,1,0,0.0,1,0,0.1111111111111111,0,0,10.1,20.2,0,1,0,0,0.25925925925925924,1,URGENT_TRIPLE_RISK
Female,0,Yes,Yes,8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.75,446.8,55.85,-0.10000000000000142,3568.0,0,0,1.0,3,1,0.3333333333333333,0,0,13.9375,446.0,0,1,0,0,0.49019607843137264,0,URGENT_MODEL
Male,0,No,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,0,Bank transfer (automatic),54.6,1242.25,51.760416666666664,2.839583333333337,2620.8,0,1,2.0,3,1,0.3333333333333333,1,1,13.65,1310.4,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,No,32,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,54.2,1739.6,54.3625,-0.16249999999999432,2168.0,0,1,3.0,3,1,0.3333333333333333,0,0,13.55,1734.4,0,1,0,0,0.4126984126984127,0,URGENT_MODEL
Female,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),104.4,2200.25,104.77380952380952,-0.3738095238095127,5324.400000000001,0,0,2.0,6,1,0.6666666666666666,0,1,14.914285714285715,2192.4,1,0,1,0,0.49019607843137264,1,OUTREACH_HIGH_CHARGE
Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Electronic check,103.7,4730.6,100.65106382978725,3.0489361702127553,2592.5,0,1,3.0,6,1,0.6666666666666666,1,0,14.814285714285715,4873.900000000001,0,0,1,0,0.20689655172413793,0,OUTREACH_MODEL
Male,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Electronic check,80.5,2088.8,80.33846153846154,0.16153846153845564,3703.0,0,1,3.0,3,1,0.3333333333333333,0,0,20.125,2093.0,1,1,0,0,0.25925925925925924,1,URGENT_MODEL
Female,0,Yes,Yes,21,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,55.95,1157.05,55.09761904761905,0.8523809523809547,2853.4500000000003,0,0,2.0,4,1,0.4444444444444444,1,0,11.190000000000001,1174.95,0,0,0,0,0.10077519379844961,1,RETAIN
Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),75.9,1549.75,73.79761904761905,2.1023809523809547,3870.9,0,0,2.0,5,1,0.5555555555555556,1,1,12.65,1593.9,0,0,0,0,0.04032258064516129,0,RETAIN
Male,0,Yes,Yes,43,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,0,Credit card (automatic),29.3,1224.05,28.46627906976744,0.833720930232559,849.7,0,1,3.0,1,1,0.1111111111111111,0,1,14.65,1259.9,0,0,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,1,Yes,No,8,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,1,Mailed check,43.35,371.4,46.425,-3.0749999999999957,2774.4,0,0,1.0,3,1,0.3333333333333333,0,0,10.8375,346.8,0,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Female,0,No,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),24.35,1133.7,23.618750000000002,0.7312499999999993,584.4000000000001,0,1,3.0,2,0,0.2222222222222222,1,1,8.116666666666667,1168.8000000000002,0,0,0,0,0.04032258064516129,0,RETAIN
Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,89.05,1886.25,85.73863636363636,3.3113636363636374,4452.5,0,0,2.0,4,1,0.4444444444444444,0,0,17.81,1959.1,1,1,0,0,0.24193548387096775,0,OUTREACH_MODEL
Male,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,44.0,44.0,44.0,0.0,3124.0,1,0,0.0,1,1,0.1111111111111111,0,0,22.0,44.0,0,1,0,0,0.6881720430107527,0,URGENT_TRIPLE_RISK
Female,1,No,No,2,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.85,104.2,52.1,2.75,3839.5,1,0,0.0,3,1,0.3333333333333333,0,0,13.7125,109.7,0,1,0,0,0.24193548387096775,1,URGENT_TRIPLE_RISK
Female,0,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),86.4,5442.05,85.03203125,1.3679687500000028,691.2,0,1,4.0,8,1,0.8888888888888888,1,1,9.600000000000001,5529.6,0,0,0,0,0.008771929824561403,0,RETAIN
